"Parent1"	"Parent2"	"Offspring"	"Cross.Type"	"SNPs"	"GD"
"Offspring.01"	"Offspring.05"	"Offspring.09"	"outcross"	318	0.168238993710692
"Offspring.01"	"Offspring.05"	"Offspring.10"	"outcross"	318	0.14622641509434
"Offspring.01"	"Offspring.05"	"Offspring.11"	"outcross"	318	0.14622641509434
"Offspring.01"	"Offspring.05"	"Offspring.12"	"outcross"	319	0.142633228840125
"Offspring.01"	"Offspring.05"	"CACT.105.107"	"outcross"	319	0.152037617554859
"Offspring.01"	"Offspring.05"	"Ogden.Point"	"outcross"	318	0.176100628930818
"Offspring.01"	"Offspring.05"	"Meader"	"outcross"	317	0.110410094637224
"Offspring.01"	"Offspring.05"	"Langer"	"outcross"	318	0.138364779874214
"Offspring.01"	"Offspring.06"	"Chang.Bai.Mountain.4"	"outcross"	325	0.104615384615385
"Offspring.01"	"Offspring.06"	"Chang.Bai.Mountain.5"	"outcross"	325	0.149230769230769
"Offspring.01"	"Offspring.06"	"Tatyana"	"outcross"	325	0.0815384615384615
"Offspring.01"	"Offspring.06"	"Dumbarton.Oaks.BG"	"outcross"	325	0.112307692307692
"Offspring.01"	"Offspring.06"	"X74.32"	"outcross"	324	0.0848765432098765
"Offspring.01"	"Offspring.06"	"DACT.218"	"outcross"	307	0.149837133550489
"Offspring.01"	"Offspring.06"	"Offspring.02"	"outcross"	321	0.104361370716511
"Offspring.01"	"Offspring.06"	"Offspring.03"	"outcross"	325	0.118461538461538
"Offspring.01"	"Offspring.06"	"Offspring.04"	"outcross"	325	0.0923076923076923
"Offspring.01"	"Offspring.06"	"Offspring.05"	"outcross"	316	0.0806962025316456
"Offspring.01"	"Offspring.06"	"Offspring.07"	"outcross"	325	0.178461538461538
"Offspring.01"	"Offspring.06"	"Offspring.08"	"outcross"	322	0.170807453416149
"Offspring.01"	"Offspring.06"	"Offspring.09"	"outcross"	324	0.16358024691358
"Offspring.01"	"Offspring.06"	"Offspring.10"	"outcross"	324	0.138888888888889
"Offspring.01"	"Offspring.06"	"Offspring.11"	"outcross"	324	0.131172839506173
"Offspring.01"	"Offspring.06"	"Offspring.12"	"outcross"	325	0.153846153846154
"Offspring.01"	"Offspring.06"	"CACT.105.107"	"outcross"	325	0.153846153846154
"Offspring.01"	"Offspring.06"	"Ogden.Point"	"outcross"	324	0.165123456790123
"Offspring.01"	"Offspring.06"	"Meader"	"outcross"	323	0.11609907120743
"Offspring.01"	"Offspring.06"	"Langer"	"outcross"	324	0.138888888888889
"Offspring.01"	"Offspring.07"	"Chang.Bai.Mountain.4"	"outcross"	311	0.0980707395498392
"Offspring.01"	"Offspring.07"	"Chang.Bai.Mountain.5"	"outcross"	311	0.0932475884244373
"Offspring.01"	"Offspring.07"	"Tatyana"	"outcross"	311	0.133440514469453
"Offspring.01"	"Offspring.07"	"Dumbarton.Oaks.BG"	"outcross"	311	0.0980707395498392
"Offspring.01"	"Offspring.07"	"X74.32"	"outcross"	310	0.153225806451613
"Offspring.01"	"Offspring.07"	"DACT.218"	"outcross"	293	0.155290102389079
"Offspring.01"	"Offspring.07"	"Offspring.02"	"outcross"	306	0.120915032679739
"Offspring.01"	"Offspring.07"	"Offspring.03"	"outcross"	311	0.104501607717042
"Offspring.01"	"Offspring.07"	"Offspring.04"	"outcross"	310	0.154838709677419
"Offspring.01"	"Offspring.07"	"Offspring.05"	"outcross"	298	0.14261744966443
"Offspring.01"	"Offspring.07"	"Offspring.06"	"outcross"	309	0.161812297734628
"Offspring.01"	"Offspring.07"	"Offspring.08"	"outcross"	306	0.0996732026143791
"Offspring.01"	"Offspring.07"	"Offspring.09"	"outcross"	310	0.111290322580645
"Offspring.01"	"Offspring.07"	"Offspring.10"	"outcross"	310	0.140322580645161
"Offspring.01"	"Offspring.07"	"Offspring.11"	"outcross"	310	0.140322580645161
"Offspring.01"	"Offspring.07"	"Offspring.12"	"outcross"	311	0.160771704180064
"Offspring.01"	"Offspring.07"	"CACT.105.107"	"outcross"	311	0.157556270096463
"Offspring.01"	"Offspring.07"	"Ogden.Point"	"outcross"	311	0.115755627009646
"Offspring.01"	"Offspring.07"	"Meader"	"outcross"	307	0.109120521172638
"Offspring.01"	"Offspring.07"	"Langer"	"outcross"	311	0.144694533762058
"Offspring.01"	"Offspring.08"	"Chang.Bai.Mountain.4"	"outcross"	309	0.106796116504854
"Offspring.01"	"Offspring.08"	"Chang.Bai.Mountain.5"	"outcross"	309	0.103559870550162
"Offspring.01"	"Offspring.08"	"Tatyana"	"outcross"	309	0.135922330097087
"Offspring.01"	"Offspring.08"	"Dumbarton.Oaks.BG"	"outcross"	309	0.103559870550162
"Offspring.01"	"Offspring.08"	"X74.32"	"outcross"	308	0.170454545454545
"Offspring.01"	"Offspring.08"	"DACT.218"	"outcross"	290	0.175862068965517
"Offspring.01"	"Offspring.08"	"Offspring.02"	"outcross"	304	0.116776315789474
"Offspring.01"	"Offspring.08"	"Offspring.03"	"outcross"	309	0.116504854368932
"Offspring.01"	"Offspring.08"	"Offspring.04"	"outcross"	308	0.159090909090909
"Offspring.01"	"Offspring.08"	"Offspring.05"	"outcross"	295	0.150847457627119
"Offspring.01"	"Offspring.08"	"Offspring.06"	"outcross"	308	0.149350649350649
"Offspring.01"	"Offspring.08"	"Offspring.07"	"outcross"	308	0.0957792207792208
"Offspring.01"	"Offspring.08"	"Offspring.09"	"outcross"	308	0.0941558441558442
"Offspring.01"	"Offspring.08"	"Offspring.10"	"outcross"	309	0.161812297734628
"Offspring.01"	"Offspring.08"	"Offspring.11"	"outcross"	309	0.148867313915858
"Offspring.01"	"Offspring.08"	"Offspring.12"	"outcross"	309	0.173139158576052
"Offspring.01"	"Offspring.08"	"CACT.105.107"	"outcross"	309	0.147249190938511
"Offspring.01"	"Offspring.08"	"Ogden.Point"	"outcross"	308	0.121753246753247
"Offspring.01"	"Offspring.08"	"Meader"	"outcross"	305	0.111475409836066
"Offspring.01"	"Offspring.08"	"Langer"	"outcross"	308	0.144480519480519
"Offspring.01"	"Offspring.09"	"Chang.Bai.Mountain.4"	"outcross"	303	0.107260726072607
"Offspring.01"	"Offspring.09"	"Chang.Bai.Mountain.5"	"outcross"	303	0.108910891089109
"Offspring.01"	"Offspring.09"	"Tatyana"	"outcross"	303	0.122112211221122
"Offspring.01"	"Offspring.09"	"Dumbarton.Oaks.BG"	"outcross"	303	0.0973597359735974
"Offspring.01"	"Offspring.09"	"X74.32"	"outcross"	303	0.16006600660066
"Offspring.01"	"Offspring.09"	"DACT.218"	"outcross"	284	0.177816901408451
"Offspring.01"	"Offspring.09"	"Offspring.02"	"outcross"	297	0.109427609427609
"Offspring.01"	"Offspring.09"	"Offspring.03"	"outcross"	303	0.125412541254125
"Offspring.01"	"Offspring.09"	"Offspring.04"	"outcross"	302	0.144039735099338
"Offspring.01"	"Offspring.09"	"Offspring.05"	"outcross"	293	0.136518771331058
"Offspring.01"	"Offspring.09"	"Offspring.06"	"outcross"	301	0.136212624584718
"Offspring.01"	"Offspring.09"	"Offspring.07"	"outcross"	302	0.0993377483443709
"Offspring.01"	"Offspring.09"	"Offspring.08"	"outcross"	296	0.0861486486486486
"Offspring.01"	"Offspring.09"	"Offspring.10"	"outcross"	303	0.151815181518152
"Offspring.01"	"Offspring.09"	"Offspring.11"	"outcross"	303	0.145214521452145
"Offspring.01"	"Offspring.09"	"Offspring.12"	"outcross"	303	0.155115511551155
"Offspring.01"	"Offspring.09"	"CACT.105.107"	"outcross"	303	0.156765676567657
"Offspring.01"	"Offspring.09"	"Ogden.Point"	"outcross"	302	0.0993377483443709
"Offspring.01"	"Offspring.09"	"Meader"	"outcross"	299	0.103678929765886
"Offspring.01"	"Offspring.09"	"Langer"	"outcross"	302	0.149006622516556
"Offspring.01"	"Offspring.10"	"Chang.Bai.Mountain.4"	"outcross"	320	0.1015625
"Offspring.01"	"Offspring.10"	"Chang.Bai.Mountain.5"	"outcross"	320	0.0890625
"Offspring.01"	"Offspring.10"	"Tatyana"	"outcross"	320	0.140625
"Offspring.01"	"Offspring.10"	"Dumbarton.Oaks.BG"	"outcross"	320	0.1140625
"Offspring.01"	"Offspring.10"	"X74.32"	"outcross"	320	0.1
"Offspring.01"	"Offspring.10"	"DACT.218"	"outcross"	304	0.15625
"Offspring.01"	"Offspring.10"	"Offspring.02"	"outcross"	318	0.119496855345912
"Offspring.01"	"Offspring.10"	"Offspring.03"	"outcross"	320	0.128125
"Offspring.01"	"Offspring.10"	"Offspring.04"	"outcross"	319	0.126959247648903
"Offspring.01"	"Offspring.10"	"Offspring.05"	"outcross"	306	0.127450980392157
"Offspring.01"	"Offspring.10"	"Offspring.06"	"outcross"	319	0.130094043887147
"Offspring.01"	"Offspring.10"	"Offspring.07"	"outcross"	320	0.1484375
"Offspring.01"	"Offspring.10"	"Offspring.08"	"outcross"	315	0.171428571428571
"Offspring.01"	"Offspring.10"	"Offspring.09"	"outcross"	319	0.167711598746081
"Offspring.01"	"Offspring.10"	"Offspring.11"	"outcross"	319	0.0924764890282132
"Offspring.01"	"Offspring.10"	"Offspring.12"	"outcross"	320	0.10625
"Offspring.01"	"Offspring.10"	"CACT.105.107"	"outcross"	320	0.15625
"Offspring.01"	"Offspring.10"	"Ogden.Point"	"outcross"	319	0.181818181818182
"Offspring.01"	"Offspring.10"	"Meader"	"outcross"	318	0.130503144654088
"Offspring.01"	"Offspring.10"	"Langer"	"outcross"	320	0.15
"Offspring.01"	"Offspring.11"	"Chang.Bai.Mountain.4"	"outcross"	315	0.0968253968253968
"Offspring.01"	"Offspring.11"	"Chang.Bai.Mountain.5"	"outcross"	315	0.073015873015873
"Offspring.01"	"Offspring.11"	"Tatyana"	"outcross"	315	0.126984126984127
"Offspring.01"	"Offspring.11"	"Dumbarton.Oaks.BG"	"outcross"	315	0.126984126984127
"Offspring.01"	"Offspring.11"	"X74.32"	"outcross"	314	0.0987261146496815
"Offspring.01"	"Offspring.11"	"DACT.218"	"outcross"	294	0.156462585034014
"Offspring.01"	"Offspring.11"	"Offspring.02"	"outcross"	311	0.120578778135048
"Offspring.01"	"Offspring.11"	"Offspring.03"	"outcross"	315	0.133333333333333
"Offspring.01"	"Offspring.11"	"Offspring.04"	"outcross"	314	0.125796178343949
"Offspring.01"	"Offspring.11"	"Offspring.05"	"outcross"	302	0.127483443708609
"Offspring.01"	"Offspring.11"	"Offspring.06"	"outcross"	313	0.119808306709265
"Offspring.01"	"Offspring.11"	"Offspring.07"	"outcross"	314	0.146496815286624
"Offspring.01"	"Offspring.11"	"Offspring.08"	"outcross"	312	0.16025641025641
"Offspring.01"	"Offspring.11"	"Offspring.09"	"outcross"	314	0.160828025477707
"Offspring.01"	"Offspring.11"	"Offspring.10"	"outcross"	314	0.0907643312101911
"Offspring.01"	"Offspring.11"	"Offspring.12"	"outcross"	315	0.0984126984126984
"Offspring.01"	"Offspring.11"	"CACT.105.107"	"outcross"	315	0.157142857142857
"Offspring.01"	"Offspring.11"	"Ogden.Point"	"outcross"	314	0.195859872611465
"Offspring.01"	"Offspring.11"	"Meader"	"outcross"	311	0.112540192926045
"Offspring.01"	"Offspring.11"	"Langer"	"outcross"	315	0.146031746031746
"Offspring.01"	"Offspring.12"	"Chang.Bai.Mountain.4"	"outcross"	300	0.11
"Offspring.01"	"Offspring.12"	"Chang.Bai.Mountain.5"	"outcross"	300	0.0683333333333333
"Offspring.01"	"Offspring.12"	"Tatyana"	"outcross"	300	0.138333333333333
"Offspring.01"	"Offspring.12"	"Dumbarton.Oaks.BG"	"outcross"	300	0.125
"Offspring.01"	"Offspring.12"	"X74.32"	"outcross"	300	0.09
"Offspring.01"	"Offspring.12"	"DACT.218"	"outcross"	280	0.164285714285714
"Offspring.01"	"Offspring.12"	"Offspring.02"	"outcross"	298	0.124161073825503
"Offspring.01"	"Offspring.12"	"Offspring.03"	"outcross"	300	0.13
"Offspring.01"	"Offspring.12"	"Offspring.04"	"outcross"	299	0.142140468227425
"Offspring.01"	"Offspring.12"	"Offspring.05"	"outcross"	286	0.101398601398601
"Offspring.01"	"Offspring.12"	"Offspring.06"	"outcross"	299	0.125418060200669
"Offspring.01"	"Offspring.12"	"Offspring.07"	"outcross"	299	0.148829431438127
"Offspring.01"	"Offspring.12"	"Offspring.08"	"outcross"	296	0.16722972972973
"Offspring.01"	"Offspring.12"	"Offspring.09"	"outcross"	299	0.153846153846154
"Offspring.01"	"Offspring.12"	"Offspring.10"	"outcross"	299	0.0836120401337793
"Offspring.01"	"Offspring.12"	"Offspring.11"	"outcross"	299	0.0769230769230769
"Offspring.01"	"Offspring.12"	"CACT.105.107"	"outcross"	300	0.155
"Offspring.01"	"Offspring.12"	"Ogden.Point"	"outcross"	299	0.20066889632107
"Offspring.01"	"Offspring.12"	"Meader"	"outcross"	297	0.114478114478114
"Offspring.01"	"Offspring.12"	"Langer"	"outcross"	300	0.163333333333333
"Offspring.01"	"CACT.105.107"	"Chang.Bai.Mountain.4"	"outcross"	327	0.0718654434250764
"Offspring.01"	"CACT.105.107"	"Chang.Bai.Mountain.5"	"outcross"	327	0.0963302752293578
"Offspring.01"	"CACT.105.107"	"Tatyana"	"outcross"	327	0.0917431192660551
"Offspring.01"	"CACT.105.107"	"Dumbarton.Oaks.BG"	"outcross"	327	0.131498470948012
"Offspring.01"	"CACT.105.107"	"X74.32"	"outcross"	326	0.193251533742331
"Offspring.01"	"CACT.105.107"	"DACT.218"	"outcross"	311	0.170418006430868
"Offspring.01"	"CACT.105.107"	"Offspring.02"	"outcross"	323	0.111455108359133
"Offspring.01"	"CACT.105.107"	"Offspring.03"	"outcross"	327	0.114678899082569
"Offspring.01"	"CACT.105.107"	"Offspring.04"	"outcross"	326	0.161042944785276
"Offspring.01"	"CACT.105.107"	"Offspring.05"	"outcross"	316	0.142405063291139
"Offspring.01"	"CACT.105.107"	"Offspring.06"	"outcross"	325	0.149230769230769
"Offspring.01"	"CACT.105.107"	"Offspring.07"	"outcross"	326	0.168711656441718
"Offspring.01"	"CACT.105.107"	"Offspring.08"	"outcross"	324	0.165123456790123
"Offspring.01"	"CACT.105.107"	"Offspring.09"	"outcross"	326	0.177914110429448
"Offspring.01"	"CACT.105.107"	"Offspring.10"	"outcross"	326	0.161042944785276
"Offspring.01"	"CACT.105.107"	"Offspring.11"	"outcross"	326	0.162576687116564
"Offspring.01"	"CACT.105.107"	"Offspring.12"	"outcross"	327	0.17737003058104
"Offspring.01"	"CACT.105.107"	"Ogden.Point"	"outcross"	326	0.21319018404908
"Offspring.01"	"CACT.105.107"	"Meader"	"outcross"	326	0.102760736196319
"Offspring.01"	"CACT.105.107"	"Langer"	"outcross"	326	0.170245398773006
"Offspring.01"	"Ogden.Point"	"Chang.Bai.Mountain.4"	"outcross"	312	0.147435897435897
"Offspring.01"	"Ogden.Point"	"Chang.Bai.Mountain.5"	"outcross"	312	0.1875
"Offspring.01"	"Ogden.Point"	"Tatyana"	"outcross"	312	0.165064102564103
"Offspring.01"	"Ogden.Point"	"Dumbarton.Oaks.BG"	"outcross"	312	0.0625
"Offspring.01"	"Ogden.Point"	"X74.32"	"outcross"	311	0.12379421221865
"Offspring.01"	"Ogden.Point"	"DACT.218"	"outcross"	290	0.15
"Offspring.01"	"Ogden.Point"	"Offspring.02"	"outcross"	309	0.116504854368932
"Offspring.01"	"Ogden.Point"	"Offspring.03"	"outcross"	312	0.116987179487179
"Offspring.01"	"Ogden.Point"	"Offspring.04"	"outcross"	311	0.160771704180064
"Offspring.01"	"Ogden.Point"	"Offspring.05"	"outcross"	303	0.151815181518152
"Offspring.01"	"Ogden.Point"	"Offspring.06"	"outcross"	311	0.144694533762058
"Offspring.01"	"Ogden.Point"	"Offspring.07"	"outcross"	311	0.109324758842444
"Offspring.01"	"Ogden.Point"	"Offspring.08"	"outcross"	307	0.118892508143322
"Offspring.01"	"Ogden.Point"	"Offspring.09"	"outcross"	311	0.106109324758842
"Offspring.01"	"Ogden.Point"	"Offspring.10"	"outcross"	312	0.171474358974359
"Offspring.01"	"Ogden.Point"	"Offspring.11"	"outcross"	312	0.185897435897436
"Offspring.01"	"Ogden.Point"	"Offspring.12"	"outcross"	312	0.205128205128205
"Offspring.01"	"Ogden.Point"	"CACT.105.107"	"outcross"	312	0.198717948717949
"Offspring.01"	"Ogden.Point"	"Meader"	"outcross"	307	0.112377850162866
"Offspring.01"	"Ogden.Point"	"Langer"	"outcross"	311	0.117363344051447
"Offspring.01"	"Meader"	"Chang.Bai.Mountain.4"	"outcross"	403	0.112903225806452
"Offspring.01"	"Meader"	"Chang.Bai.Mountain.5"	"outcross"	403	0.15136476426799
"Offspring.01"	"Meader"	"Tatyana"	"outcross"	403	0.143920595533499
"Offspring.01"	"Meader"	"Dumbarton.Oaks.BG"	"outcross"	403	0.122828784119107
"Offspring.01"	"Meader"	"X74.32"	"outcross"	402	0.174129353233831
"Offspring.01"	"Meader"	"DACT.218"	"outcross"	375	0.149333333333333
"Offspring.01"	"Meader"	"Offspring.02"	"outcross"	398	0.124371859296482
"Offspring.01"	"Meader"	"Offspring.03"	"outcross"	403	0.12531017369727
"Offspring.01"	"Meader"	"Offspring.04"	"outcross"	402	0.159203980099502
"Offspring.01"	"Meader"	"Offspring.05"	"outcross"	388	0.157216494845361
"Offspring.01"	"Meader"	"Offspring.06"	"outcross"	401	0.168329177057357
"Offspring.01"	"Meader"	"Offspring.07"	"outcross"	402	0.17910447761194
"Offspring.01"	"Meader"	"Offspring.08"	"outcross"	396	0.186868686868687
"Offspring.01"	"Meader"	"Offspring.09"	"outcross"	402	0.18407960199005
"Offspring.01"	"Meader"	"Offspring.10"	"outcross"	402	0.187810945273632
"Offspring.01"	"Meader"	"Offspring.11"	"outcross"	402	0.176616915422886
"Offspring.01"	"Meader"	"Offspring.12"	"outcross"	403	0.192307692307692
"Offspring.01"	"Meader"	"CACT.105.107"	"outcross"	403	0.160049627791563
"Offspring.01"	"Meader"	"Ogden.Point"	"outcross"	402	0.186567164179104
"Offspring.01"	"Meader"	"Langer"	"outcross"	402	0.151741293532338
"Offspring.01"	"Langer"	"Chang.Bai.Mountain.4"	"outcross"	349	0.127507163323782
"Offspring.01"	"Langer"	"Chang.Bai.Mountain.5"	"outcross"	349	0.170487106017192
"Offspring.01"	"Langer"	"Tatyana"	"outcross"	349	0.151862464183381
"Offspring.01"	"Langer"	"Dumbarton.Oaks.BG"	"outcross"	349	0.0974212034383954
"Offspring.01"	"Langer"	"X74.32"	"outcross"	348	0.132183908045977
"Offspring.01"	"Langer"	"DACT.218"	"outcross"	329	0.13677811550152
"Offspring.01"	"Langer"	"Offspring.02"	"outcross"	345	0.120289855072464
"Offspring.01"	"Langer"	"Offspring.03"	"outcross"	349	0.126074498567335
"Offspring.01"	"Langer"	"Offspring.04"	"outcross"	348	0.152298850574713
"Offspring.01"	"Langer"	"Offspring.05"	"outcross"	334	0.145209580838323
"Offspring.01"	"Langer"	"Offspring.06"	"outcross"	348	0.155172413793103
"Offspring.01"	"Langer"	"Offspring.07"	"outcross"	348	0.173850574712644
"Offspring.01"	"Langer"	"Offspring.08"	"outcross"	342	0.179824561403509
"Offspring.01"	"Langer"	"Offspring.09"	"outcross"	348	0.188218390804598
"Offspring.01"	"Langer"	"Offspring.10"	"outcross"	349	0.173352435530086
"Offspring.01"	"Langer"	"Offspring.11"	"outcross"	348	0.169540229885057
"Offspring.01"	"Langer"	"Offspring.12"	"outcross"	349	0.200573065902579
"Offspring.01"	"Langer"	"CACT.105.107"	"outcross"	349	0.187679083094556
"Offspring.01"	"Langer"	"Ogden.Point"	"outcross"	348	0.155172413793103
"Offspring.01"	"Langer"	"Meader"	"outcross"	346	0.11271676300578
"Offspring.02"	"Offspring.02.1"	"Chang.Bai.Mountain.4"	"self"	472	0.113347457627119
"Offspring.02"	"Offspring.02.1"	"Chang.Bai.Mountain.5"	"self"	472	0.172669491525424
"Offspring.02"	"Offspring.02.1"	"Tatyana"	"self"	472	0.155720338983051
"Offspring.02"	"Offspring.02.1"	"Dumbarton.Oaks.BG"	"self"	472	0.11228813559322
"Offspring.02"	"Offspring.02.1"	"X74.32"	"self"	471	0.165605095541401
"Offspring.02"	"Offspring.02.1"	"DACT.218"	"self"	442	0.166289592760181
"Offspring.02"	"Offspring.02.1"	"Offspring.01"	"self"	471	0.113588110403397
"Offspring.02"	"Offspring.02.1"	"Offspring.03"	"self"	472	0.122881355932203
"Offspring.02"	"Offspring.02.1"	"Offspring.04"	"self"	472	0.166313559322034
"Offspring.02"	"Offspring.02.1"	"Offspring.05"	"self"	451	0.160753880266075
"Offspring.02"	"Offspring.02.1"	"Offspring.06"	"self"	470	0.16063829787234
"Offspring.02"	"Offspring.02.1"	"Offspring.07"	"self"	471	0.207006369426752
"Offspring.02"	"Offspring.02.1"	"Offspring.08"	"self"	468	0.205128205128205
"Offspring.02"	"Offspring.02.1"	"Offspring.09"	"self"	471	0.20276008492569
"Offspring.02"	"Offspring.02.1"	"Offspring.10"	"self"	471	0.18895966029724
"Offspring.02"	"Offspring.02.1"	"Offspring.11"	"self"	471	0.196390658174098
"Offspring.02"	"Offspring.02.1"	"Offspring.12"	"self"	472	0.207627118644068
"Offspring.02"	"Offspring.02.1"	"CACT.105.107"	"self"	472	0.189618644067797
"Offspring.02"	"Offspring.02.1"	"Ogden.Point"	"self"	471	0.190021231422505
"Offspring.02"	"Offspring.02.1"	"Meader"	"self"	469	0.123667377398721
"Offspring.02"	"Offspring.02.1"	"Langer"	"self"	471	0.157112526539278
"Offspring.02"	"Offspring.03"	"Chang.Bai.Mountain.4"	"outcross"	360	0.0597222222222222
"Offspring.02"	"Offspring.03"	"Chang.Bai.Mountain.5"	"outcross"	360	0.156944444444444
"Offspring.02"	"Offspring.03"	"Tatyana"	"outcross"	360	0.136111111111111
"Offspring.02"	"Offspring.03"	"Dumbarton.Oaks.BG"	"outcross"	360	0.0513888888888889
"Offspring.02"	"Offspring.03"	"X74.32"	"outcross"	359	0.168523676880223
"Offspring.02"	"Offspring.03"	"DACT.218"	"outcross"	337	0.136498516320475
"Offspring.02"	"Offspring.03"	"Offspring.01"	"outcross"	359	0.0612813370473538
"Offspring.02"	"Offspring.03"	"Offspring.04"	"outcross"	360	0.159722222222222
"Offspring.02"	"Offspring.03"	"Offspring.05"	"outcross"	346	0.15028901734104
"Offspring.02"	"Offspring.03"	"Offspring.06"	"outcross"	358	0.160614525139665
"Offspring.02"	"Offspring.03"	"Offspring.07"	"outcross"	359	0.188022284122563
"Offspring.02"	"Offspring.03"	"Offspring.08"	"outcross"	356	0.195224719101124
"Offspring.02"	"Offspring.03"	"Offspring.09"	"outcross"	359	0.200557103064067
"Offspring.02"	"Offspring.03"	"Offspring.10"	"outcross"	360	0.180555555555556
"Offspring.02"	"Offspring.03"	"Offspring.11"	"outcross"	359	0.190807799442897
"Offspring.02"	"Offspring.03"	"Offspring.12"	"outcross"	360	0.2125
"Offspring.02"	"Offspring.03"	"CACT.105.107"	"outcross"	360	0.170833333333333
"Offspring.02"	"Offspring.03"	"Ogden.Point"	"outcross"	359	0.17966573816156
"Offspring.02"	"Offspring.03"	"Meader"	"outcross"	358	0.114525139664804
"Offspring.02"	"Offspring.03"	"Langer"	"outcross"	359	0.14066852367688
"Offspring.02"	"Offspring.04"	"Chang.Bai.Mountain.4"	"outcross"	317	0.0914826498422713
"Offspring.02"	"Offspring.04"	"Chang.Bai.Mountain.5"	"outcross"	317	0.15615141955836
"Offspring.02"	"Offspring.04"	"Tatyana"	"outcross"	317	0.0741324921135647
"Offspring.02"	"Offspring.04"	"Dumbarton.Oaks.BG"	"outcross"	317	0.118296529968454
"Offspring.02"	"Offspring.04"	"X74.32"	"outcross"	317	0.0851735015772871
"Offspring.02"	"Offspring.04"	"DACT.218"	"outcross"	299	0.1438127090301
"Offspring.02"	"Offspring.04"	"Offspring.01"	"outcross"	316	0.102848101265823
"Offspring.02"	"Offspring.04"	"Offspring.03"	"outcross"	317	0.115141955835962
"Offspring.02"	"Offspring.04"	"Offspring.05"	"outcross"	306	0.0751633986928105
"Offspring.02"	"Offspring.04"	"Offspring.06"	"outcross"	315	0.0682539682539682
"Offspring.02"	"Offspring.04"	"Offspring.07"	"outcross"	316	0.194620253164557
"Offspring.02"	"Offspring.04"	"Offspring.08"	"outcross"	315	0.195238095238095
"Offspring.02"	"Offspring.04"	"Offspring.09"	"outcross"	316	0.181962025316456
"Offspring.02"	"Offspring.04"	"Offspring.10"	"outcross"	316	0.139240506329114
"Offspring.02"	"Offspring.04"	"Offspring.11"	"outcross"	316	0.151898734177215
"Offspring.02"	"Offspring.04"	"Offspring.12"	"outcross"	317	0.17192429022082
"Offspring.02"	"Offspring.04"	"CACT.105.107"	"outcross"	317	0.167192429022082
"Offspring.02"	"Offspring.04"	"Ogden.Point"	"outcross"	316	0.180379746835443
"Offspring.02"	"Offspring.04"	"Meader"	"outcross"	316	0.0965189873417722
"Offspring.02"	"Offspring.04"	"Langer"	"outcross"	316	0.143987341772152
"Offspring.02"	"Offspring.05"	"Chang.Bai.Mountain.4"	"outcross"	310	0.0854838709677419
"Offspring.02"	"Offspring.05"	"Chang.Bai.Mountain.5"	"outcross"	310	0.15
"Offspring.02"	"Offspring.05"	"Tatyana"	"outcross"	310	0.0741935483870968
"Offspring.02"	"Offspring.05"	"Dumbarton.Oaks.BG"	"outcross"	310	0.106451612903226
"Offspring.02"	"Offspring.05"	"X74.32"	"outcross"	309	0.0906148867313916
"Offspring.02"	"Offspring.05"	"DACT.218"	"outcross"	290	0.143103448275862
"Offspring.02"	"Offspring.05"	"Offspring.01"	"outcross"	309	0.0889967637540453
"Offspring.02"	"Offspring.05"	"Offspring.03"	"outcross"	310	0.109677419354839
"Offspring.02"	"Offspring.05"	"Offspring.04"	"outcross"	310	0.0790322580645161
"Offspring.02"	"Offspring.05"	"Offspring.06"	"outcross"	309	0.0776699029126214
"Offspring.02"	"Offspring.05"	"Offspring.07"	"outcross"	309	0.174757281553398
"Offspring.02"	"Offspring.05"	"Offspring.08"	"outcross"	307	0.179153094462541
"Offspring.02"	"Offspring.05"	"Offspring.09"	"outcross"	309	0.171521035598705
"Offspring.02"	"Offspring.05"	"Offspring.10"	"outcross"	309	0.142394822006472
"Offspring.02"	"Offspring.05"	"Offspring.11"	"outcross"	309	0.15210355987055
"Offspring.02"	"Offspring.05"	"Offspring.12"	"outcross"	310	0.15
"Offspring.02"	"Offspring.05"	"CACT.105.107"	"outcross"	310	0.15
"Offspring.02"	"Offspring.05"	"Ogden.Point"	"outcross"	309	0.158576051779935
"Offspring.02"	"Offspring.05"	"Meader"	"outcross"	308	0.0941558441558442
"Offspring.02"	"Offspring.05"	"Langer"	"outcross"	309	0.145631067961165
"Offspring.02"	"Offspring.06"	"Chang.Bai.Mountain.4"	"outcross"	331	0.108761329305136
"Offspring.02"	"Offspring.06"	"Chang.Bai.Mountain.5"	"outcross"	331	0.166163141993958
"Offspring.02"	"Offspring.06"	"Tatyana"	"outcross"	331	0.0845921450151057
"Offspring.02"	"Offspring.06"	"Dumbarton.Oaks.BG"	"outcross"	331	0.11178247734139
"Offspring.02"	"Offspring.06"	"X74.32"	"outcross"	330	0.0909090909090909
"Offspring.02"	"Offspring.06"	"DACT.218"	"outcross"	311	0.141479099678457
"Offspring.02"	"Offspring.06"	"Offspring.01"	"outcross"	330	0.109090909090909
"Offspring.02"	"Offspring.06"	"Offspring.03"	"outcross"	331	0.126888217522659
"Offspring.02"	"Offspring.06"	"Offspring.04"	"outcross"	331	0.081570996978852
"Offspring.02"	"Offspring.06"	"Offspring.05"	"outcross"	319	0.0846394984326019
"Offspring.02"	"Offspring.06"	"Offspring.07"	"outcross"	331	0.185800604229607
"Offspring.02"	"Offspring.06"	"Offspring.08"	"outcross"	329	0.179331306990881
